array_element_name,H_CHIP_263_A,H_CHIP_263_B,H_CHIP_264_A,H_CHIP_264_B,H_CHIP_265_A,H_CHIP_265_B,H_CHIP_266_A,H_CHIP_266_B,H_CHIP_267_A,H_CHIP_267_B,H_CHIP_268_A,H_CHIP_268_B,H_CHIP_269_A,H_CHIP_269_B
AT5G64570,971.8,937.0,1289.5,1336.0,1801.6,1797.8,1891.6,2035.8,685.9,576.6,626.8,592.8,641.4,576.8
AT5G64940,407.4,427.6,641.2,721.1,719.3,688.8,727.2,733.2,494.7,601.4,430.1,538.5,533.4,519.0
AT5G65020,822.3,772.0,871.4,933.5,1168.1,1053.6,1083.3,1136.9,722.5,786.1,665.6,690.9,764.2,912.6
AT5G64860,379.9,408.7,223.0,237.1,240.3,267.7,281.1,279.4,483.2,478.5,435.7,494.9,516.6,543.9
AT5G65220,1844.7,1771.0,1569.1,1736.5,1538.9,1760.7,1538.7,1573.9,1835.4,1851.2,1473.7,1782.4,1673.5,1698.5
AT5G65470,661.5,600.7,605.1,661.6,798.0,567.5,765.3,780.1,404.3,437.3,429.5,284.3,429.7,326.6
AT5G65430,1155.7,1047.6,1352.9,1204.1,1431.4,1309.9,1334.8,1401.6,1372.1,1314.9,1463.9,1245.1,1480.4,1270.2
AT5G65390,223.0,208.1,314.6,317.6,453.2,352.8,307.1,403.2,183.6,189.2,103.4,121.3,110.8,134.7
AT5G65360,4699.5,4001.8,4089.5,3392.2,3786.7,3504.7,3389.8,3400.2,4582.0,4408.6,4691.3,3953.9,3559.6,4475.1
AT5G65670,1904.7,1511.9,1464.8,1226.5,1413.2,1193.7,1460.8,1259.6,2191.5,1770.6,2457.5,1905.8,2100.8,2048.7
AT5G65660,352.9,428.2,256.0,353.7,313.4,267.1,267.1,195.8,505.0,480.8,680.2,438.2,537.0,452.3
AT5G65640,689.6,765.3,647.5,811.0,991.0,1011.4,899.1,1068.5,861.9,966.5,970.9,972.0,876.1,1081.0
AT5G65700,1251.9,1121.0,1160.5,1101.1,1359.5,1004.7,1297.5,1220.0,1344.5,1170.7,1136.5,953.9,1141.6,1038.2
AT5G65720,558.4,736.2,602.2,728.6,574.4,698.3,569.0,689.9,442.8,554.7,444.6,525.6,430.9,501.6
AT5G66190,639.3,498.6,641.2,499.5,724.4,639.0,816.2,611.1,1078.1,916.2,886.7,873.4,962.5,959.5
AT5G66230,600.2,538.7,617.4,488.8,556.9,443.2,570.6,496.4,385.6,332.1,355.6,323.6,399.5,331.5
AT5G66040,538.6,367.6,450.7,455.0,793.5,570.2,597.0,418.5,984.9,860.2,1102.0,685.3,718.5,666.3
AT5G66570,2744.9,1999.4,2771.8,2238.4,3050.4,2772.6,3147.7,2637.1,3153.7,2785.2,2419.1,2507.8,2994.3,2559.3
AT5G66510,1426.5,1015.4,1429.2,1106.6,1332.5,1189.8,1346.1,1276.0,1186.6,968.9,1044.7,995.7,1101.8,798.4
AT5G66680,2054.4,2233.2,2216.1,2325.9,2391.2,2235.0,2171.6,2327.5,1906.9,2183.4,2027.7,2343.6,1961.8,2284.0
AT5G66760,727.5,651.5,788.1,791.2,698.9,700.6,783.6,665.2,498.3,477.4,408.7,437.3,426.6,497.8
AT5G66880,432.8,392.9,218.6,182.4,306.0,263.4,306.5,244.0,650.1,640.1,629.4,687.5,685.8,572.2
AT5G66985,93.4,56.6,257.4,260.9,253.2,391.2,309.3,163.6,1.8,1.2,34.7,32.7,62.3,65.0
AT5G67260,1573.5,1790.9,1541.8,1708.2,1728.2,1772.9,1885.6,1926.5,2298.8,2400.7,2615.1,2807.9,2440.5,2782.2
AT5G67070,2846.2,2057.9,2325.6,1824.8,2128.0,2014.3,2655.6,2099.1,3036.7,2244.2,3177.0,2946.0,3394.3,2711.9
AT5G67510,2911.8,2926.3,2943.6,3159.4,2773.4,2950.7,2712.6,2927.6,2029.7,2281.8,2496.3,2683.7,2328.6,2398.3
AT5G24670,582.0,613.6,549.1,554.0,605.6,562.8,552.7,526.1,788.2,754.6,853.5,820.3,750.4,804.4
AT5G24690,691.9,544.6,673.2,562.6,572.0,557.8,688.2,611.9,902.6,891.1,820.6,922.0,882.7,1004.6
AT5G24800,120.4,95.8,93.5,133.2,160.0,148.9,172.5,222.4,377.6,341.8,300.4,379.6,351.0,377.2
AT5G24930,1725.1,1565.6,1702.7,1540.7,1773.8,1487.0,2021.9,1715.5,1942.0,1911.8,1619.3,1806.4,2042.9,1787.3
AT5G25090,779.0,720.7,763.6,748.7,720.9,651.5,673.6,637.1,531.1,483.0,558.4,518.9,591.5,481.5
AT5G25280,292.2,274.9,217.0,207.2,252.2,248.4,351.0,261.5,397.9,436.2,512.2,486.0,443.7,432.8
AT5G25560,658.7,591.9,572.9,543.1,644.0,527.1,514.1,599.4,925.9,956.1,885.2,1004.5,936.1,1030.6
AT5G25475,517.3,389.9,477.0,371.8,486.4,401.3,528.8,531.6,708.7,706.0,701.6,835.7,620.1,637.5
AT5G26000,1793.5,2730.5,1497.2,2665.2,1901.9,3156.0,2399.3,2997.9,2866.9,4295.8,1944.8,3497.3,2619.7,3509.9
AT5G26360,1754.9,1995.2,1828.1,1895.3,1506.6,1691.7,1456.1,1590.2,1555.4,1424.3,1509.5,1451.2,1677.5,1511.7
AT5G26710,2302.1,2162.6,2142.1,2087.5,2185.0,2153.2,2469.5,2140.8,1829.4,1616.4,2011.5,1778.4,1788.7,1731.2
AT5G26850,871.6,847.1,755.5,664.7,903.9,665.1,803.7,741.4,931.1,990.6,1014.3,991.6,999.2,1041.9
AT5G26830,1224.6,1136.1,1249.0,1030.5,1186.1,968.1,1084.4,966.4,962.0,892.9,908.6,1023.7,1094.1,1016.7
AT5G27140,1073.9,1064.4,929.3,1020.5,924.2,874.8,969.5,911.1,684.9,618.6,777.6,819.5,788.8,766.7
AT5G27470,1732.1,1496.7,1614.9,1425.7,1537.9,1372.2,1515.1,1385.9,1350.2,1168.3,1297.8,1206.7,1357.6,1083.2
AT5G27670,1339.2,1596.9,1131.1,1300.1,1042.5,1224.1,1108.4,1213.3,935.1,1209.3,1020.3,1259.3,1134.2,1261.1
AT5G27760,679.7,652.9,750.5,858.3,779.8,814.6,821.8,750.9,526.4,470.1,451.2,523.9,532.3,508.9
AT5G27770,2992.9,3180.9,3346.6,3389.5,3002.5,3387.4,3144.5,3337.2,2314.5,2567.8,2198.1,2533.8,2452.9,2254.0
AT5G27700,6115.5,5682.9,6024.1,5989.7,5913.5,6094.6,6145.9,5959.1,5690.7,6395.3,5928.7,6853.4,5459.4,6809.3
AT5G27850,4790.5,5162.5,4532.5,5211.4,4384.7,5447.8,4208.7,4273.5,4118.9,4426.5,3912.5,4296.4,3902.9,4953.6
AT5G28060,1301.0,2310.7,1414.0,2368.2,1496.9,2465.6,1404.4,2311.2,1489.5,2268.7,1118.7,2143.3,1381.9,2013.1
AT5G30510,2187.8,1732.1,1887.7,1787.3,1769.0,1811.1,2069.2,1604.7,1754.7,1430.8,1278.0,1468.6,1670.7,1339.4
AT5G35360,1603.4,1848.7,1548.7,1734.5,1436.9,1590.9,1533.6,1412.7,1316.8,1314.8,1290.1,1361.2,1387.7,1387.4
AT5G36230,1930.6,2116.2,1847.5,1870.9,1714.0,1885.9,1694.6,2077.5,1547.0,1560.9,1435.6,1644.0,1635.6,1393.9
AT1G48920,5587.7,5373.0,4802.4,4758.4,4446.7,4686.4,4078.5,4431.7,3820.9,4620.2,4030.4,4980.8,4370.9,4294.3
AT2G45300,1351.6,1093.6,1342.4,1117.8,1195.1,1011.3,1192.1,926.9,1028.4,954.6,810.4,784.8,866.5,785.3
AT1G31710,698.8,614.1,836.8,696.6,943.9,797.8,536.2,613.9,782.2,827.3,805.8,706.4,955.5,678.4
AT5G14800,1489.8,1312.7,1762.4,1215.4,1672.7,1078.1,1643.2,1099.7,2032.9,1540.3,1666.5,1523.2,1645.7,1633.0
AT5G14780,197.1,158.3,303.3,237.2,478.2,365.7,474.3,462.9,165.4,187.0,119.6,100.9,123.2,117.2
AT5G15090,1860.6,1645.8,1719.8,1682.8,1668.8,1647.6,1768.3,1652.0,1452.4,1316.4,1370.9,1426.6,1544.1,1245.7
AT5G14910,1155.3,884.2,1032.2,857.4,948.6,970.4,1129.5,759.7,1090.6,827.8,814.7,794.3,941.8,811.2
AT5G14920,612.6,634.9,652.2,593.1,1245.8,1074.3,1483.1,1521.6,950.7,858.1,1053.8,1209.2,1370.1,1359.6
AT5G15610,1015.9,554.3,728.3,533.0,889.8,587.2,855.2,662.8,1032.1,744.0,798.2,906.6,909.5,813.2
AT5G15490,856.4,1093.8,698.8,778.2,630.3,564.5,534.5,483.7,403.0,509.2,547.5,404.3,403.4,473.5
AT5G15960,4303.1,4844.3,2782.9,3064.1,3361.7,4341.6,3485.9,5668.5,3471.4,4222.2,2892.4,4297.8,4150.4,4993.6
AT5G16030,371.2,270.3,384.7,352.5,388.3,341.5,490.6,285.6,704.7,556.2,425.1,489.4,519.4,603.1
AT5G16010,275.1,250.7,212.8,240.1,178.8,265.3,246.0,200.9,448.1,439.4,393.1,349.9,452.2,462.3
AT5G16050,1784.1,1783.3,1627.7,1610.2,1695.4,1993.4,1551.1,1803.8,1853.0,2146.0,1867.3,2645.9,2076.0,2023.4
AT5G15950,182.2,167.8,763.4,619.5,546.6,464.3,609.9,568.1,184.9,148.3,97.3,88.7,101.9,127.1
AT5G16130,5216.0,4677.1,4910.7,4837.0,4481.8,4925.4,4772.0,4515.2,4425.0,4344.3,4049.4,4280.4,4225.4,4328.6
AT5G16250,1356.2,1547.8,1296.0,1342.2,1300.1,1420.7,1571.7,1575.0,1393.3,1325.6,1173.2,1453.6,1360.4,1183.9
AT5G16110,410.0,326.7,424.9,356.6,643.8,522.8,576.0,609.3,865.4,814.4,748.2,863.9,895.1,831.1
AT5G16150,1688.2,1261.5,1526.8,1189.9,1738.6,1379.8,1699.3,1344.4,1783.9,1452.0,1400.7,1188.7,1511.7,1307.9
AT5G17560,782.1,655.9,821.8,778.2,732.2,794.1,732.3,658.0,599.8,444.3,470.8,528.3,565.5,581.3
AT1G57660,1495.9,1791.6,1529.6,1861.0,1491.1,1832.3,1197.4,1783.4,1305.6,1610.0,1195.3,1583.4,1308.0,1331.9
AT3G44890,1327.6,1114.1,1222.8,1028.0,1117.9,994.2,1159.4,922.1,1005.6,999.8,620.1,861.7,942.8,856.9
AT3G56880,751.5,759.1,847.9,879.4,857.5,873.5,878.6,964.9,1182.7,1057.8,1094.8,948.1,965.8,1038.7
AT3G56910,1932.7,1704.1,1859.8,1824.0,1607.1,1892.6,1890.5,1584.3,1683.4,1477.7,1222.4,1417.4,1472.8,1507.7
AT3G51800,3583.5,3217.1,3285.9,3047.9,3021.1,2936.0,3102.3,2973.9,2292.0,2299.2,2388.1,2530.8,2367.3,2274.5
AT1G31910,1183.4,1070.8,1074.9,1070.2,1041.9,1126.0,794.8,873.5,1065.5,1226.8,1083.2,1299.5,738.2,1123.8
AT1G31812,1643.1,1619.1,1589.2,1747.6,1489.4,1661.3,1681.5,1686.9,2312.8,2068.0,1860.6,2038.6,1911.1,1779.2
AT4G37260,395.0,457.7,238.8,319.9,338.2,330.1,362.4,355.7,498.9,433.4,339.7,419.7,374.8,688.5
AT5G32450,1081.4,1010.5,987.9,997.9,1060.9,1025.0,1176.4,1130.5,1247.9,1269.3,1162.2,1335.7,1265.6,1264.2
AT5G20950,1711.9,1767.4,1804.6,1678.0,1794.9,1550.0,1761.8,1740.8,1785.2,1553.0,1695.0,1919.6,1852.8,1897.1
AT5G20890,4538.0,3805.7,4345.0,3429.9,3819.2,3449.3,3903.9,3403.3,3033.9,2831.1,3387.7,3019.0,3560.8,3077.3
AT5G20920,2211.8,1964.9,2162.1,2217.1,2056.1,2165.4,1967.8,2089.0,1618.6,1777.9,1555.1,1717.2,1844.0,1554.6
AT5G20900,827.5,691.2,891.2,762.8,1172.9,835.6,1152.9,925.0,1344.7,1197.9,1371.9,1208.5,1527.8,1293.5
AT5G19990,685.6,850.9,807.0,925.5,834.7,749.9,637.7,801.2,546.7,638.8,582.8,580.4,561.4,673.5
AT5G20010,940.9,1503.1,1053.0,1575.8,1126.9,1641.5,1014.0,1502.5,812.7,1242.1,882.8,1016.8,820.1,1098.9
AT5G20080,959.8,1067.5,939.7,1218.7,977.6,1108.9,1107.9,1127.2,678.5,796.4,821.6,798.6,679.4,798.6
AT5G20070,613.2,578.4,717.4,687.1,585.4,538.0,625.6,585.8,528.2,508.3,379.3,412.5,502.5,377.9
AT5G28640,2369.2,2476.6,1958.1,1703.5,1883.7,1869.4,1816.8,1808.6,1695.3,1883.4,2208.5,1922.1,1685.7,2114.5
AT5G20290,9865.7,7862.1,9503.7,8002.1,8548.2,8971.3,8766.4,9075.6,9052.4,9007.3,9333.5,9334.2,8860.5,8985.2
AT5G20160,3959.7,3575.1,3523.6,3340.6,3368.6,3650.6,3489.9,3451.4,2485.8,2135.6,2714.0,2591.2,2506.8,2320.9
AT5G20180,1286.9,1000.8,1166.7,1241.0,1164.4,1022.9,1091.1,1117.6,804.4,793.4,684.9,730.5,796.9,746.6
AT5G20520,301.9,304.8,313.2,288.6,402.1,354.2,371.4,356.9,643.6,567.7,599.8,504.3,565.6,621.5
AT5G20500,2126.9,1842.3,2166.0,1896.8,2130.2,1960.4,2140.8,2056.6,1921.5,1756.1,1731.9,1693.8,1903.7,1728.6
AT5G19290,1835.7,1748.5,1740.5,1596.3,1595.6,1440.2,1621.7,1437.6,1549.0,1436.2,1798.8,1596.3,1595.5,1518.3
AT5G19440,1590.1,1695.8,1520.7,1709.9,1641.6,1674.6,1565.8,1837.2,1645.3,1735.8,1723.2,1864.4,1552.5,1563.7
AT5G28840,1081.4,806.0,1188.5,894.8,1091.1,744.1,1235.2,871.6,1165.7,968.0,1039.8,927.3,1039.9,972.3
AT5G08280,1217.0,1254.8,1228.8,1315.2,1061.9,1157.2,1216.4,953.4,907.6,887.8,792.8,746.3,819.3,867.8
AT5G08300,1342.2,1388.8,1591.8,1544.9,1599.7,1558.8,1481.8,1455.3,1112.8,979.3,1108.6,910.5,928.8,933.4
AT5G21090,1621.5,1615.4,1637.2,1853.9,2053.8,1958.8,1925.1,2219.8,1835.1,2114.9,2062.5,2054.6,2142.5,2199.2
AT5G13140,553.9,641.6,678.6,792.2,1069.7,953.6,768.0,854.8,611.3,798.8,732.9,700.7,711.7,669.3
AT5G20830,1149.2,1175.9,1200.6,1260.6,1606.1,1456.2,1407.8,1488.0,686.3,780.0,1003.3,836.6,950.1,941.0
AT5G20650,920.1,799.4,872.5,730.9,1090.3,892.4,865.4,947.5,1115.6,1089.0,1053.3,1030.3,865.1,917.9
AT5G20740,608.0,488.9,499.7,270.1,387.4,324.3,438.2,406.3,731.7,658.5,626.7,746.4,945.9,690.7
AT5G20720,3694.5,3495.5,3504.1,3655.4,3216.0,3212.5,3535.3,3095.3,3148.9,3009.2,2542.3,3057.5,3050.3,2883.7
AT5G20630,1101.8,602.7,450.4,459.6,211.9,476.7,792.1,126.2,1643.2,841.1,402.9,722.0,1046.0,760.7
AT5G19510,6460.5,5560.8,6217.8,5477.5,6000.5,5801.5,5992.2,5803.1,6871.7,6248.5,6082.6,6810.7,7139.8,5350.7
AT5G19550,1146.1,1254.8,1984.3,1856.1,2055.1,1871.2,1869.9,1733.6,1002.9,1118.8,1176.4,1062.5,1192.2,1177.8
AT5G42020,3495.3,3102.6,3493.2,3415.8,2767.7,2884.6,3073.6,2901.9,2782.5,2817.0,2798.6,2757.0,2624.6,2561.7
AT5G19750,830.0,761.2,810.8,842.6,637.7,630.9,671.6,633.4,397.7,377.9,327.2,329.4,383.5,351.2
AT5G19760,3541.8,2151.6,3518.7,2443.5,3099.3,2397.1,3174.2,2404.8,3150.9,2410.7,2696.3,2387.0,3188.7,2620.3
AT5G19820,949.6,557.1,755.3,522.4,702.7,460.2,818.3,498.7,570.8,357.4,519.7,397.2,554.1,378.4
AT5G19690,1615.0,1381.0,1686.1,1509.2,1450.3,1293.7,1449.9,1341.5,1384.3,1350.1,1426.0,1302.2,1370.0,1294.5
AT5G19780,4080.0,4011.6,3848.4,3693.1,3982.3,3921.5,3815.8,3942.9,3064.0,3475.0,3526.5,3496.5,3353.0,3762.0
AT5G24770,34.2,48.6,11.1,19.0,46.2,49.5,152.7,263.6,789.7,769.0,490.1,1386.7,1703.6,2696.7
AT5G09440,225.2,248.7,188.9,166.1,194.1,205.7,234.8,215.1,311.6,361.9,393.9,351.7,456.4,485.1
AT5G09510,843.5,1263.8,807.4,1208.8,761.5,1200.9,690.8,1150.1,618.3,874.3,571.9,1004.0,663.5,706.6
AT5G09220,247.8,182.1,631.0,843.0,699.2,275.5,186.9,230.8,879.5,550.5,1550.1,369.5,172.2,251.1
AT5G13510,1178.6,1101.4,1001.1,1125.4,858.9,1075.8,1046.4,850.2,1054.3,867.7,738.5,765.7,956.9,804.7
AT5G13490,147.6,112.9,138.3,130.8,141.3,153.2,134.4,109.0,444.3,410.2,389.3,442.3,530.8,419.3
AT1G58030,377.3,316.2,329.4,272.9,347.6,324.8,377.7,313.2,690.2,480.4,627.4,656.0,618.2,652.4
AT1G26150,181.7,211.9,131.7,214.3,198.4,210.1,179.3,217.7,423.5,427.9,379.4,432.5,412.8,390.0
AT1G26270,399.3,479.5,516.3,531.2,669.6,716.3,711.5,701.9,449.5,530.0,424.2,475.2,487.9,520.7
AT1G26110,775.0,1077.6,821.3,963.1,842.5,939.9,747.0,896.4,651.8,883.4,665.5,890.4,813.8,804.7
AT1G57820,1517.3,1549.2,1332.7,1346.2,1256.9,1216.5,1222.0,1277.9,1238.2,1350.9,1618.9,1516.7,1296.7,1371.9
AT1G48850,880.1,738.6,1031.9,900.9,865.1,717.8,903.1,725.9,583.3,617.6,644.9,469.9,559.7,573.4
AT1G58380,7811.5,7302.8,7213.1,7618.6,6855.7,7507.9,7412.4,7235.7,6344.5,6913.4,6476.3,7295.7,5997.3,6868.3
AT1G32130,431.6,566.0,466.8,615.4,537.7,533.6,447.8,526.0,305.5,434.7,318.9,347.5,302.3,343.7
AT1G32210,1408.3,1733.4,1565.0,1969.4,1615.3,1838.5,1575.2,1828.9,1433.8,1585.8,1550.2,1536.6,1494.7,1619.1
AT1G51060,2363.5,2908.3,2052.9,2439.9,1996.0,2457.7,2004.0,2337.9,1888.5,2539.9,2068.7,2730.5,2106.1,2223.7
AT5G04280,1025.8,718.5,962.0,675.0,904.5,619.1,904.0,626.9,836.1,623.5,808.9,661.2,810.4,615.6
AT5G08670,2546.5,3173.9,3263.6,3483.2,2988.6,3432.3,2421.2,3140.7,2738.0,3198.7,2424.8,2740.4,2463.7,2754.7
AT5G22060,925.9,719.2,970.3,842.0,900.1,725.4,959.2,782.2,736.7,687.9,732.4,651.3,746.0,612.7
AT1G28290,5479.2,5647.9,5284.4,5578.8,5231.8,5669.8,5046.2,5315.7,5391.9,5705.6,5843.9,4882.9,5561.9,5821.9
AT1G28330,130.6,164.3,48.0,56.2,139.9,172.6,189.9,170.3,282.7,344.6,316.5,405.1,339.8,445.9
AT1G56580,3986.4,3210.2,3545.6,3230.4,3150.5,2920.9,3484.2,3064.0,3272.4,2780.3,2776.7,2973.0,3502.6,3407.3
AT1G25260,2294.2,2070.4,2289.0,2092.5,2059.8,1972.4,1943.3,1953.4,2356.9,2178.7,2289.4,2537.9,2240.1,2266.0
AT1G25275,879.6,745.1,741.2,638.4,898.0,928.3,1183.4,1232.6,898.7,878.3,566.0,576.3,855.3,1046.9
AT1G25150,1696.6,2065.7,1624.3,1827.5,1768.4,1888.5,1702.6,1997.7,1338.6,1686.5,1394.6,1720.9,1468.3,1895.4
AT4G14270,850.7,761.5,282.8,261.1,486.6,362.8,467.3,409.8,1318.2,1348.9,1580.3,1354.5,1152.9,1532.3
AT4G14300,723.3,644.8,708.1,542.0,709.6,596.9,671.1,656.4,440.5,410.0,487.7,460.0,494.8,534.0
AT4G15770,1474.1,1782.5,1421.1,1753.5,1226.2,1423.6,1330.2,1423.1,942.0,1262.1,1130.7,1470.9,1275.6,1170.8
AT4G15780,232.9,344.3,263.0,385.7,408.5,444.0,359.7,521.3,499.0,699.2,487.5,669.2,475.8,653.0
AT4G15910,1284.9,1386.4,1520.6,1716.7,1568.2,2035.0,1861.2,1906.7,2318.1,2404.7,1804.9,2410.0,2002.3,2092.3
AT4G15930,949.0,919.7,914.8,1017.9,1051.6,1222.5,1037.4,1194.1,1067.1,1143.9,1183.3,1193.0,923.8,934.8
AT4G16180,552.1,376.6,507.5,437.9,320.9,467.9,555.4,478.9,661.0,358.7,280.1,344.4,354.8,298.8
AT4G16390,546.9,625.5,521.6,692.6,410.3,493.9,461.8,573.3,298.2,332.0,276.3,324.8,328.3,332.5
AT4G17520,1061.2,1075.3,1011.6,1067.5,921.2,947.1,970.2,918.5,744.5,772.1,825.8,925.4,761.6,726.0
AT4G16520,455.4,494.1,538.0,638.6,866.0,797.9,746.7,811.6,663.0,939.3,699.3,627.4,740.8,820.4
AT4G16450,2584.3,2174.2,2650.8,2249.1,2683.4,2394.9,2654.7,2219.6,2254.6,2104.0,1985.9,1960.4,2230.0,2183.3
AT4G16720,6268.7,5426.4,6225.2,5707.7,5635.1,6122.4,5708.5,5699.0,5581.7,5346.7,5331.9,5452.8,5387.9,5310.1
AT4G15830,1134.2,1228.6,1239.1,1151.8,986.8,1003.4,1124.2,1141.8,799.8,834.0,929.6,821.8,751.0,840.2
AT4G17090,614.1,618.3,236.1,245.5,243.2,245.4,179.1,145.1,378.2,426.3,441.1,429.4,369.4,391.9
AT4G16830,728.8,836.5,759.8,752.8,745.9,725.2,714.0,716.2,862.4,1071.4,909.7,1129.3,914.4,1019.3
AT4G17390,6069.3,5919.4,5775.3,5907.1,5529.6,6577.9,5180.6,6020.3,4614.3,4948.9,4076.8,5195.2,4753.8,4577.8
AT4G13940,8269.6,7012.2,8009.2,7282.9,7467.6,7228.5,7554.1,6946.1,7775.6,7764.0,7924.0,7495.1,7316.0,7867.9
AT4G17790,513.5,537.2,472.4,468.6,538.9,525.1,535.9,530.4,890.4,781.5,901.3,801.6,826.6,797.7
AT4G15000,3064.3,3572.6,3122.6,3984.2,2990.7,3745.3,2890.8,3483.9,2276.3,2822.2,2264.5,2907.6,2389.8,2769.0
AT4G14716,736.1,941.3,746.7,1049.5,992.5,948.2,868.8,1004.3,1044.6,1196.7,1219.0,1020.3,830.2,1316.1
AT4G14420,1793.9,2056.3,1606.5,1999.1,1470.8,1589.3,1586.2,1713.5,1644.4,1899.2,1874.4,1826.6,1726.9,1860.1
AT4G14320,5157.6,4913.2,5348.0,5323.1,4776.6,5236.3,5169.9,5270.8,3947.2,4082.7,3598.2,3979.0,3925.9,3918.7
AT4G14800,1252.5,1324.7,1196.0,1334.9,1236.2,1316.2,1221.1,1271.8,955.3,1014.7,1005.3,1045.4,1000.4,1017.4
AT4G16980,553.6,329.1,750.1,558.0,763.7,754.2,960.0,654.6,872.0,650.6,462.7,421.9,643.4,543.7
AT4G16500,1426.2,1315.4,1580.5,1701.6,1973.2,1909.5,1869.8,1911.6,1404.4,1373.8,1332.0,1176.0,1530.3,1362.9
AT4G17260,707.5,707.5,700.0,695.5,999.5,805.9,970.8,947.2,656.6,712.8,823.1,599.1,786.7,871.3
AT4G15560,1821.9,1449.8,1635.5,1313.0,1770.8,1485.9,1898.8,1534.2,2310.9,2141.6,2608.9,2121.3,2386.2,2204.8
AT4G14880,1562.8,1324.0,1649.0,1699.5,1974.3,1888.2,1924.0,2218.1,2073.0,2122.0,1605.4,1800.1,1936.3,1588.7
AT4G16370,380.1,350.6,504.2,536.5,468.4,372.2,306.7,343.2,377.0,357.3,693.9,298.8,314.0,269.7
AT4G17530,437.0,430.8,563.9,592.6,543.4,559.2,548.8,547.5,399.2,352.0,319.7,303.9,323.6,334.2
AT4G17730,262.4,353.8,316.7,345.9,487.9,464.9,488.4,562.5,699.0,593.8,592.1,649.9,664.0,688.3
AT4G16760,663.5,660.2,645.3,615.3,691.8,1001.1,623.5,877.5,651.3,685.7,585.4,634.8,602.4,583.0
AT4G14960,4668.7,3999.2,4016.1,3534.3,4036.0,3690.2,3921.7,3693.1,4579.0,4329.4,4710.5,4921.7,4837.1,4444.1
AT1G44575,1768.5,1640.7,1537.8,1631.0,1263.6,1670.7,1660.5,1326.3,2276.2,2080.6,1771.3,1749.9,2132.2,2078.1
AT1G67830,1462.1,1155.2,1290.7,1100.8,1235.3,1072.9,1387.0,1210.6,918.3,902.7,941.3,933.6,1064.6,981.8
AT1G67740,1428.1,1111.3,1465.1,1329.5,1447.0,1576.1,1671.2,1383.5,1859.6,1649.2,1490.7,1498.1,1790.1,1619.7
AT1G67750,260.7,160.6,272.8,260.8,509.9,395.5,444.1,401.1,464.5,463.7,521.4,370.7,502.8,444.4
AT1G67730,1502.8,1439.6,1599.5,1415.7,1358.8,1249.1,1449.4,1315.7,1612.9,1517.8,1578.8,1666.6,1544.7,1476.8
AT5G12470,832.2,739.7,956.1,781.7,722.6,675.9,827.0,636.7,556.3,494.1,492.5,514.5,564.7,502.1
AT2G33210,1966.1,2091.1,2112.6,2115.8,1777.8,1853.6,1673.8,1937.2,1205.7,1287.4,1340.7,1461.8,1385.7,1310.4
AT2G33150,1664.4,1333.9,1700.8,1345.0,1578.6,1465.2,1624.0,1426.8,1620.2,1221.0,1661.8,1201.8,1356.2,1299.7
AT2G47590,761.5,533.6,757.7,567.8,465.3,481.6,600.9,446.6,620.3,483.8,644.2,560.7,534.5,437.0
AT2G47610,6329.7,5713.3,6435.1,5962.7,5980.8,6014.3,6010.9,5957.0,5291.8,5099.3,5118.3,5413.7,5052.1,4996.6
AT2G45190,1575.1,1852.3,1383.4,1439.0,1201.3,1362.2,1481.2,1406.7,1574.2,1571.4,1559.3,1745.1,1531.0,1476.5
AT2G40840,690.0,749.1,438.9,426.0,493.9,492.2,490.5,417.8,964.3,822.5,804.8,771.4,807.6,730.8
AT2G40880,248.8,244.1,286.8,184.7,272.1,328.2,472.6,288.0,515.8,349.8,342.1,468.7,494.1,365.9
AT2G41530,1685.4,1637.4,1626.6,1614.6,1728.0,1797.7,1716.2,1917.6,1589.1,1481.6,1418.6,1399.2,1648.8,1523.0
AT2G39770,712.1,593.5,859.1,727.2,947.3,874.6,1144.3,1003.7,934.2,840.1,855.0,974.8,1058.7,1131.4
AT2G39730,1367.1,873.1,1208.0,903.5,995.5,1094.7,1626.4,805.2,1761.1,1240.0,1140.4,1029.2,1491.5,1218.6
AT2G23350,2550.7,2070.8,2545.7,1946.3,2178.4,1820.2,2309.1,1755.9,1852.0,1479.1,1878.7,1618.9,1863.0,1609.9
AT2G26400,6975.1,6578.2,8496.7,8392.2,7349.3,7650.3,7263.2,7827.0,2449.3,2598.6,872.3,1585.4,815.6,1701.5
AT2G26500,1834.2,1488.0,1926.9,1753.8,2185.7,2243.5,2168.5,2198.2,2736.0,2614.8,2347.7,2196.2,2346.9,2673.3
ATCG00040,1792.2,2530.8,1815.8,2600.1,1778.3,2823.3,1467.6,2661.9,1550.9,2000.5,812.4,1699.3,1284.9,1370.0
ATCG00070,3533.5,3928.2,3327.7,3932.3,3332.7,4021.4,3102.2,3374.0,3713.6,3947.5,3503.9,3958.2,3781.4,4002.5
ATCG00080,1679.2,2149.1,1637.9,2229.8,1709.9,2137.6,1510.9,2004.5,1730.6,2190.4,1464.5,2153.2,1711.6,2024.2
ATCG00120,1274.6,1002.5,1272.9,1172.7,1333.3,1139.6,1189.1,917.1,1686.1,1087.0,1219.4,1283.5,1506.6,1106.6
ATCG00130,439.5,427.0,429.5,547.8,601.8,434.3,523.5,392.1,784.4,624.2,504.9,529.8,764.3,406.2
